match_title,poster_available,poster_feature_status,poster_width,poster_height,poster_aspect_ratio,poster_brightness_mean,poster_saturation_mean,poster_red_mean,poster_green_mean,poster_blue_mean,poster_contrast,poster_edge_density
체포왕,1,ok,900,1278,0.704225352112676,0.39793285727500916,0.27695345878601074,0.4329545199871063,0.3875690698623657,0.35944220423698425,0.3370393216609955,0.05302620895631493
만추,1,ok,679,1000,0.679,0.5633876323699951,0.14343954622745514,0.5527477264404297,0.5728693604469299,0.5424710512161255,0.20885595679283142,0.03546431854995978
퍼펙트 게임,1,ok,764,1146,0.6666666666666666,0.5857406854629517,0.1426938772201538,0.6016722321510315,0.5841062068939209,0.5523712038993835,0.31779471039772034,0.04301106005220738
화이트: 저주의 멜로디,1,ok,800,1200,0.6666666666666666,0.35265401005744934,0.3330412209033966,0.375867635011673,0.3410818576812744,0.3513554632663727,0.35084590315818787,0.04878623566214807
푸른소금,1,ok,1330,1995,0.6666666666666666,0.4522458016872406,0.22439926862716675,0.44974347949028015,0.4505409300327301,0.4675872027873993,0.29722753167152405,0.046733636599335326
황해,1,ok,1377,2053,0.6707257671699951,0.2684241235256195,0.2491537630558014,0.29329097270965576,0.26320886611938477,0.2300572544336319,0.260334312915802,0.027044710126409337
고양이: 죽음을 보는 두 개의 눈,1,ok,900,1282,0.7020280811232449,0.3315642774105072,0.44891005754470825,0.36854615807533264,0.31366556882858276,0.3267304301261902,0.30735066533088684,0.10608922113039805
티끌모아 로맨스,1,ok,633,907,0.6979051819184123,0.4939940273761749,0.42917394638061523,0.513826310634613,0.4883006811141968,0.47129330039024353,0.34618955850601196,0.07492748896419534
커플즈,1,ok,913,1361,0.6708302718589273,0.5770191550254822,0.3076048791408539,0.6959712505340576,0.5279026627540588,0.5179373621940613,0.3214118480682373,0.04914914423064531
세상에서 가장 아름다운 이별,1,ok,900,1289,0.6982156710628394,0.6466008424758911,0.19302082061767578,0.6864632964134216,0.6327458620071411,0.6133899688720703,0.3445010781288147,0.0660445528515611
도둑들,1,ok,1500,2138,0.7015902712815716,0.4713318645954132,0.2369241565465927,0.47613954544067383,0.477673202753067,0.4260696470737457,0.24398551881313324,0.04125710841291022
"광해, 왕이 된 남자",1,ok,1922,2866,0.6706210746685276,0.3575514554977417,0.5121893882751465,0.458480566740036,0.3177874982357025,0.2975834608078003,0.3063507676124573,0.05849729516107531
늑대소년,1,ok,1902,2835,0.6708994708994709,0.3558867275714874,0.3572344183921814,0.4060177206993103,0.3422841727733612,0.29444369673728943,0.2843433916568756,0.01842581772260073
범죄와의 전쟁: 나쁜놈들 전성시대,1,ok,1900,2850,0.6666666666666666,0.391522079706192,0.2176763415336609,0.4160236418247223,0.39071062207221985,0.3314376175403595,0.24126297235488892,0.07085286713932704
내 아내의 모든 것,1,ok,1000,1430,0.6993006993006993,0.4028509557247162,0.26545363664627075,0.46468880772590637,0.3782430589199066,0.36737093329429626,0.30858927965164185,0.03516379301294457
연가시,1,ok,2000,3000,0.6666666666666666,0.31551259756088257,0.337139755487442,0.35167771577835083,0.3062154948711395,0.2685304284095764,0.2814843952655792,0.006094706127553147
건축학개론,1,ok,1911,2865,0.6670157068062827,0.5642942786216736,0.3406991958618164,0.6198959350585938,0.5499873757362366,0.4921296536922455,0.3035905361175537,0.01803439189259564
댄싱퀸,1,ok,756,1134,0.6666666666666666,0.5178086757659912,0.388843297958374,0.5848066210746765,0.5002456903457642,0.4325200021266937,0.31749725341796875,0.14857787446619933
26년,1,ok,900,1288,0.6987577639751553,0.31053394079208374,0.22019582986831665,0.3134346008300781,0.3073223829269409,0.3194626271724701,0.30649134516716003,0.04192060139572716
내가 살인범이다,1,ok,1000,1500,0.6666666666666666,0.21284769475460052,0.6364158987998962,0.1470373123884201,0.23575104773044586,0.26752352714538574,0.2492971420288086,0.10919799833194328
화차,1,ok,2000,2850,0.7017543859649122,0.2508528530597687,0.15099336206912994,0.2612459659576416,0.24741147458553314,0.2413138598203659,0.23345603048801422,0.030020227903976692
이웃사람,1,ok,850,1214,0.700164744645799,0.23381362855434418,0.18299725651741028,0.24787914752960205,0.2279672473669052,0.22702613472938538,0.2676931619644165,0.03465865658842839
타워,1,ok,887,1331,0.6664162283996995,0.25901201367378235,0.22121503949165344,0.24775327742099762,0.26909151673316956,0.23664097487926483,0.1634947955608368,0.029270751376868607
코리아,1,ok,900,1282,0.7020280811232449,0.5104334950447083,0.21427825093269348,0.5251288414001465,0.5031064748764038,0.5096186995506287,0.3699369430541992,0.03358176261311398
나의 PS 파트너,1,ok,900,1282,0.7020280811232449,0.5999220013618469,0.3662579655647278,0.7586595416069031,0.5361469388008118,0.5119698643684387,0.3198338747024536,0.061442220022572915
반창꼬,1,ok,1900,2850,0.6666666666666666,0.42124509811401367,0.20775724947452545,0.4591902196407318,0.40836063027381897,0.38806620240211487,0.3609746992588043,0.02939156139581072
러브픽션,1,ok,1541,2296,0.6711672473867596,0.738925039768219,0.27459660172462463,0.852921187877655,0.7004601955413818,0.6379952430725098,0.23498986661434174,0.014397728646498695
공모자들,1,ok,2000,2865,0.6980802792321117,0.2852882742881775,0.315332293510437,0.3033024072647095,0.27650022506713867,0.2832910418510437,0.26193299889564514,0.015506146370164996
하울링,1,ok,1000,1434,0.697350069735007,0.34498706459999084,0.3003447949886322,0.3788227438926697,0.3350065350532532,0.307633638381958,0.3235880136489868,0.04711180967390038
용의자X,1,ok,1000,1433,0.6978367062107467,0.2994946241378784,0.3282730281352997,0.32763323187828064,0.29593217372894287,0.244036003947258,0.2434464395046234,0.04640960033412873
차형사,1,ok,1400,2100,0.6666666666666666,0.612813413143158,0.29851529002189636,0.6381680965423584,0.6010650396347046,0.6068069934844971,0.3139958381652832,0.12295822343231515
은교,1,ok,2000,3000,0.6666666666666666,0.26882103085517883,0.30588623881340027,0.286376029253006,0.26600876450538635,0.23725862801074982,0.22692528367042542,0.015740308461859108
간기남,1,ok,850,1221,0.6961506961506961,0.2804441452026367,0.13302934169769287,0.28156790137290955,0.2785208523273468,0.28740012645721436,0.39429810643196106,0.041498744471648495
돈의 맛,1,ok,900,1291,0.69713400464756,0.23508654534816742,0.3196888864040375,0.276324987411499,0.2187267541885376,0.21116484701633453,0.18562830984592438,0.02796594947728063
회사원,1,ok,1899,2848,0.6667837078651685,0.19070425629615784,0.23644928634166718,0.21194177865982056,0.18712952733039856,0.15340906381607056,0.2140822857618332,0.009070883282277205
시체가 돌아왔다,1,ok,900,1287,0.6993006993006993,0.45690301060676575,0.40910640358924866,0.5346978306770325,0.4410010874271393,0.3347433805465698,0.3297930955886841,0.06318448781613308
원더풀 라디오,1,ok,900,1217,0.7395234182415776,0.4934590458869934,0.4438170790672302,0.6343619227409363,0.4426381587982178,0.3855808973312378,0.31109029054641724,0.05822663461402259
퍼펙트 게임,1,ok,764,1146,0.6666666666666666,0.5857406854629517,0.1426938772201538,0.6016722321510315,0.5841062068939209,0.5523712038993835,0.31779471039772034,0.04301106005220738
피에타,1,ok,2000,3000,0.6666666666666666,0.16407601535320282,0.3292163610458374,0.19104154407978058,0.15433968603610992,0.14348430931568146,0.2083195298910141,0.005883701542309295
무서운 이야기,1,ok,900,1289,0.6982156710628394,0.21910010278224945,0.21611198782920837,0.2405950427055359,0.2078322172164917,0.22074271738529205,0.26820650696754456,0.047998909409834555
7번방의 선물,1,ok,2000,3000,0.6666666666666666,0.5065040588378906,0.3989059031009674,0.5923259258270264,0.4797803461551666,0.41901350021362305,0.3148241639137268,0.01481125468945394
설국열차,1,ok,2000,3000,0.6666666666666666,0.24085679650306702,0.15870434045791626,0.2464667558670044,0.23908452689647675,0.2352687120437622,0.25556161999702454,0.017812421842434346
관상,1,ok,2000,2865,0.6980802792321117,0.4741757810115814,0.3374987542629242,0.5301964282989502,0.4651435315608978,0.3737527132034302,0.27545255422592163,0.03200320205741792
베를린,1,ok,2000,3000,0.6666666666666666,0.3201286792755127,0.3210116922855377,0.3353990316390991,0.3214268386363983,0.2733931243419647,0.28712308406829834,0.027948812005002086
은밀하게 위대하게,1,ok,1407,2017,0.6975706494794249,0.5027416348457336,0.3567228615283966,0.5581556558609009,0.4938802421092987,0.4030299186706543,0.2820403575897217,0.01878706314454481
변호인,1,ok,1899,2848,0.6667837078651685,0.21656931936740875,0.5087258815765381,0.2570585310459137,0.20725145936012268,0.158352792263031,0.2497129589319229,0.018328319285768526
숨바꼭질,1,ok,1000,1500,0.6666666666666666,0.22228507697582245,0.44606494903564453,0.254359632730484,0.21445077657699585,0.17849946022033691,0.2687055766582489,0.023100583819849876
더 테러 라이브,1,ok,1047,1500,0.698,0.3464065194129944,0.2497294396162033,0.33370181918144226,0.3477444350719452,0.3728395104408264,0.27856606245040894,0.041171876717605776
감시자들,1,ok,1000,1500,0.6666666666666666,0.3028221130371094,0.09926144778728485,0.3062794506549835,0.29917630553245544,0.312526673078537,0.3346303105354309,0.019822518765638033
신세계,1,ok,1500,2250,0.6666666666666666,0.19261781871318817,0.1918397843837738,0.21379780769348145,0.18567238748073578,0.17282967269420624,0.23537731170654297,0.0717260700389105
스파이,1,ok,900,1289,0.6982156710628394,0.44926178455352783,0.2568886876106262,0.4884278178215027,0.43859240412712097,0.4014746844768524,0.3901402950286865,0.045716349059603256
타워,1,ok,887,1331,0.6664162283996995,0.25901201367378235,0.22121503949165344,0.24775327742099762,0.26909151673316956,0.23664097487926483,0.1634947955608368,0.029270751376868607
감기,1,ok,870,1305,0.6666666666666666,0.45228034257888794,0.17427998781204224,0.44228053092956543,0.4651971161365509,0.4119976758956909,0.23219740390777588,0.0315852811849109
친구 2,1,ok,1000,1500,0.6666666666666666,0.25665971636772156,0.20023208856582642,0.2778370976448059,0.2517710328102112,0.2262880653142929,0.32219284772872925,0.01755562969140951
소원,1,ok,854,1282,0.6661466458658346,0.43091413378715515,0.25042352080345154,0.4500756561756134,0.42681971192359924,0.4017399847507477,0.28129470348358154,0.04378062829139848
화이: 괴물을 삼킨 아이,1,ok,2000,3000,0.6666666666666666,0.1705089658498764,0.30727434158325195,0.1889844536781311,0.16508989036083221,0.14995484054088593,0.24628064036369324,0.04318157565652355
용의자,1,ok,1000,1500,0.6666666666666666,0.2811785936355591,0.1345619112253189,0.29393449425697327,0.27751317620277405,0.2665959596633911,0.2548079788684845,0.023632026688907425
몽타주,1,ok,1899,2849,0.6665496665496665,0.2878880500793457,0.27153661847114563,0.311053603887558,0.28085705637931824,0.2633327841758728,0.3180557191371918,0.046012141178506834
공범,1,ok,2000,3000,0.6666666666666666,0.4431125819683075,0.20329530537128448,0.4720546305179596,0.4324352443218231,0.4221820831298828,0.3528255224227905,0.011561233847436432
집으로 가는 길,1,ok,900,1287,0.6993006993006993,0.4398092031478882,0.23802503943443298,0.43986910581588745,0.4396924376487732,0.4402533173561096,0.28999748826026917,0.12191471444379201
전설의 주먹,1,ok,900,1290,0.6976744186046512,0.26911166310310364,0.2986440658569336,0.29476094245910645,0.2580392360687256,0.2588518261909485,0.2882487177848816,0.032364719524443815
파파로티,1,ok,900,1282,0.7020280811232449,0.39304298162460327,0.41428136825561523,0.43413245677948,0.38098591566085815,0.34735631942749023,0.31658291816711426,0.030833887824247057
미스터 고,1,ok,2000,3000,0.6666666666666666,0.4488365948200226,0.2689543664455414,0.45794084668159485,0.4497261941432953,0.4203769862651825,0.3131089210510254,0.021947061275531473
결혼전야,1,ok,959,1429,0.6710986703988804,0.521481454372406,0.33760392665863037,0.586769700050354,0.4953386187553406,0.4848557710647583,0.30938684940338135,0.07659961861414225
더 웹툰: 예고살인,1,ok,900,1282,0.7020280811232449,0.3086503744125366,0.17194867134094238,0.3318050801753998,0.30010226368904114,0.2919355630874634,0.2747032940387726,0.04330321009031768
고령화 가족,1,ok,900,1287,0.6993006993006993,0.44119328260421753,0.4545643925666809,0.49551960825920105,0.42432498931884766,0.3855624794960022,0.26042771339416504,0.038362643141046995
동창생,1,ok,900,1289,0.6982156710628394,0.32231664657592773,0.16390910744667053,0.31164517998695374,0.3254169225692749,0.3343419134616852,0.25532078742980957,0.0537275276087991
전국노래자랑,1,ok,800,1200,0.6666666666666666,0.6327639222145081,0.3827766180038452,0.7473995089530945,0.600969135761261,0.49581220746040344,0.2547394633293152,0.05323722627737226
뽀로로 극장판 슈퍼썰매 대모험,1,ok,720,1038,0.6936416184971098,0.5945752263069153,0.43584439158439636,0.6059629917144775,0.5983489155769348,0.5452759861946106,0.2301483154296875,0.08016145086077207
반창꼬,1,ok,1900,2850,0.6666666666666666,0.42124509811401367,0.20775724947452545,0.4591902196407318,0.40836063027381897,0.38806620240211487,0.3609746992588043,0.02939156139581072
더 파이브,1,ok,1200,1800,0.6666666666666666,0.15879479050636292,0.16025523841381073,0.17186099290847778,0.15231649577617645,0.15788231790065765,0.17644597589969635,0.008625897614083855
무서운 이야기 2,1,ok,900,1350,0.6666666666666666,0.18918900191783905,0.26423725485801697,0.22296008467674255,0.17912988364696503,0.15240967273712158,0.28522273898124695,0.044979507774688496
분노의 윤리학,1,ok,800,1143,0.6999125109361329,0.29835787415504456,0.2772892713546753,0.3291915953159332,0.28914108872413635,0.26494526863098145,0.31895121932029724,0.05276384522707579
명량,1,ok,2000,3000,0.6666666666666666,0.37313875555992126,0.18016032874584198,0.3671603202819824,0.3778710961341858,0.3644515872001648,0.27526751160621643,0.06199174656106711
해적: 바다로 간 산적,1,ok,1500,2145,0.6993006993006993,0.3420400619506836,0.3318663537502289,0.3148305416107178,0.35370513796806335,0.35334017872810364,0.2552770674228668,0.0915059112737518
수상한 그녀,1,ok,2000,3000,0.6666666666666666,0.6981557607650757,0.33615896105766296,0.7874130010604858,0.6782083511352539,0.5667625665664673,0.29839810729026794,0.024015089620675282
변호인,1,ok,1899,2848,0.6667837078651685,0.21656931936740875,0.5087258815765381,0.2570585310459137,0.20725145936012268,0.158352792263031,0.2497129589319229,0.018328319285768526
국제시장,1,ok,1200,1714,0.7001166861143524,0.43315649032592773,0.3226475715637207,0.47570279240608215,0.42301294207572937,0.3737964630126953,0.3133279085159302,0.05079711756139973
군도: 민란의 시대,1,ok,1246,1856,0.6713362068965517,0.456612765789032,0.2488243132829666,0.47250187397003174,0.45149853825569153,0.441272109746933,0.34666627645492554,0.0646338745794615
역린,1,ok,1000,1500,0.6666666666666666,0.284169465303421,0.24738989770412445,0.3044889271259308,0.27904263138771057,0.25727418065071106,0.24221691489219666,0.0539209341117598
"님아, 그 강을 건너지 마오",1,ok,1400,1998,0.7007007007007007,0.5330339670181274,0.11788380146026611,0.561011791229248,0.5231425166130066,0.5105856657028198,0.20813141763210297,0.023889098948632104
신의 한 수,1,ok,1300,1859,0.6993006993006993,0.35270270705223083,0.38586822152137756,0.4305826723575592,0.32759419083595276,0.2777253985404968,0.2486284226179123,0.02999581180317918
끝까지 간다,1,ok,2000,3000,0.6666666666666666,0.3990060091018677,0.13918861746788025,0.4085661768913269,0.3968155086040497,0.38521015644073486,0.23463548719882965,0.11929378907878282
표적,1,ok,1000,1429,0.6997900629811057,0.2444102019071579,0.2818063199520111,0.25335803627967834,0.2401793897151947,0.24272672832012177,0.26016828417778015,0.09599971424279068
나의 사랑 나의 신부,1,ok,1890,2835,0.6666666666666666,0.7749231457710266,0.16216084361076355,0.781702995300293,0.7689315676689148,0.7879924178123474,0.22556325793266296,0.022922492723992504
남자가 사랑할 때,1,ok,678,966,0.7018633540372671,0.577206015586853,0.2301192730665207,0.5494998693466187,0.584365963935852,0.6130064129829407,0.26309701800346375,0.046792972607723894
용의자,1,ok,1000,1500,0.6666666666666666,0.2811785936355591,0.1345619112253189,0.29393449425697327,0.27751317620277405,0.2665959596633911,0.2548079788684845,0.023632026688907425
기술자들,1,ok,1000,1429,0.6997900629811057,0.3201289474964142,0.23351792991161346,0.3327711820602417,0.3193402588367462,0.29103198647499084,0.34718644618988037,0.12299256435928226
제보자,1,ok,1500,2149,0.6979990693345742,0.24753063917160034,0.19773297011852264,0.24707216024398804,0.25040093064308167,0.23395365476608276,0.24071426689624786,0.04319538078866106
피끓는 청춘,1,ok,800,1200,0.6666666666666666,0.45597800612449646,0.3274049162864685,0.5086582899093628,0.4370676577091217,0.41517913341522217,0.305328369140625,0.04238581856100104
두근두근 내 인생,1,ok,1500,2149,0.6979990693345742,0.6475723385810852,0.2168170064687729,0.6822515726089478,0.6453405618667603,0.5681073069572449,0.26648491621017456,0.011323610959576779
우아한 거짓말,1,ok,900,1287,0.6993006993006993,0.43133971095085144,0.3701222240924835,0.4780305325984955,0.42885565757751465,0.3216695785522461,0.27535608410835266,0.0608309752840137
인간중독,1,ok,967,1378,0.7017416545718432,0.5028368234634399,0.3832334578037262,0.5977362990379333,0.47944626212120056,0.37437427043914795,0.2890470027923584,0.12548770856124988
빅매치,1,ok,900,1287,0.6993006993006993,0.24475842714309692,0.5004053115844727,0.29590606689453125,0.22261005640029907,0.2246527522802353,0.22653760015964508,0.014110705392684884
슬로우 비디오,1,ok,1899,2848,0.6667837078651685,0.4177117645740509,0.405857652425766,0.5155503749847412,0.38109999895095825,0.34961822628974915,0.29353970289230347,0.031886826778907834
카트,1,ok,1923,2865,0.6712041884816754,0.3203006982803345,0.29428568482398987,0.3000563085079193,0.3180750906467438,0.38485783338546753,0.23610949516296387,0.013679677922702393
관능의 법칙,1,ok,850,1219,0.6972928630024611,0.549187421798706,0.29013609886169434,0.6139023303985596,0.5294376611709595,0.48114722967147827,0.30427008867263794,0.10149302179322017
상의원,1,ok,900,1289,0.6982156710628394,0.4646913409233093,0.34681254625320435,0.5491094589233398,0.42909836769104004,0.42655137181282043,0.2486056387424469,0.06568648725135472
우는 남자,1,ok,907,1361,0.6664217487141807,0.5164911150932312,0.015575968660414219,0.5187714099884033,0.5155511498451233,0.5153499245643616,0.4283156394958496,0.06269515840923447
황제를 위하여,1,ok,1500,2149,0.6979990693345742,0.1935117542743683,0.27553659677505493,0.22165048122406006,0.18344362080097198,0.1715514212846756,0.26463520526885986,0.027999405899197482
몬스터,1,ok,900,1282,0.7020280811232449,0.23287847638130188,0.1994308978319168,0.2519523501396179,0.2259182631969452,0.21869060397148132,0.2345813363790512,0.060539563758069036
마담 뺑덕,1,ok,1000,1500,0.6666666666666666,0.1278805136680603,0.0742163360118866,0.14081163704395294,0.12354209274053574,0.11630374938249588,0.2510788142681122,0.009144954128440366
나의 독재자,1,ok,907,1361,0.6664217487141807,0.38485243916511536,0.30175352096557617,0.42548424005508423,0.3722381293773651,0.34323573112487793,0.26000791788101196,0.04438199195162869
하이힐,1,ok,950,1361,0.698016164584864,0.4097282290458679,0.5100313425064087,0.3812655210494995,0.40992769598960876,0.4833536744117737,0.30687209963798523,0.07245773224766014
레드카펫,1,ok,500,750,0.6666666666666666,0.5021079778671265,0.30553504824638367,0.570640504360199,0.4805166721343994,0.43353667855262756,0.2791593670845032,0.1462397328881469
한공주,1,ok,841,1262,0.6664025356576863,0.28083544969558716,0.18652355670928955,0.30518409609794617,0.272760808467865,0.25855115056037903,0.2026289403438568,0.03787688374082386
가시,1,ok,500,750,0.6666666666666666,0.5008575320243835,0.23423199355602264,0.5660020709037781,0.47835415601730347,0.44586870074272156,0.21395209431648254,0.12255893155258765
베테랑,1,ok,2000,3000,0.6666666666666666,0.3407130241394043,0.5135630965232849,0.33516520261764526,0.34314486384391785,0.3427419066429138,0.29971981048583984,0.01854447686536057
암살,1,ok,1916,2857,0.6706335316765838,0.2382849156856537,0.5307823419570923,0.3096272051334381,0.21462005376815796,0.17302115261554718,0.22908206284046173,0.11826092630060299
국제시장,1,ok,1200,1714,0.7001166861143524,0.43315649032592773,0.3226475715637207,0.47570279240608215,0.42301294207572937,0.3737964630126953,0.3133279085159302,0.05079711756139973
내부자들,1,ok,667,1000,0.667,0.30528759956359863,0.48714354634284973,0.31855708360671997,0.3000446856021881,0.2974807322025299,0.27492156624794006,0.02025094327018846
사도,1,ok,1230,1845,0.6666666666666666,0.3776077330112457,0.21464990079402924,0.4174847900867462,0.3627503216266632,0.349520742893219,0.2546311914920807,0.02994295163290616
검은 사제들,1,ok,1922,2865,0.6708551483420593,0.2111363261938095,0.3341996371746063,0.2638648748397827,0.1913617104291916,0.17466133832931519,0.20529510080814362,0.011217472531794951
히말라야,1,ok,1000,1429,0.6997900629811057,0.3864801526069641,0.2970049977302551,0.4064999222755432,0.378328412771225,0.3759465515613556,0.2579822540283203,0.09360789838529666
스물,1,ok,1899,2848,0.6667837078651685,0.5011561512947083,0.3667939007282257,0.5600124597549438,0.4783041477203369,0.4644550681114197,0.3526323735713959,0.029908739000719296
극비수사,1,ok,900,1282,0.7020280811232449,0.4974033534526825,0.48441919684410095,0.5805963277816772,0.47966188192367554,0.37055695056915283,0.34170448780059814,0.05635377185395447
악의 연대기,1,ok,750,1075,0.6976744186046512,0.3821220397949219,0.28184664249420166,0.366935670375824,0.3809908628463745,0.4277776777744293,0.3235974907875061,0.017895602775233985
강남 1970,1,ok,1000,1500,0.6666666666666666,0.5717522501945496,0.12444345653057098,0.5878675580024719,0.5672672986984253,0.552578330039978,0.3333439230918884,0.010442368640533778
뷰티 인사이드,1,ok,1667,2500,0.6668,0.737005352973938,0.3001093864440918,0.7973394989967346,0.712579607963562,0.7045310139656067,0.2780749499797821,0.01980090106235475
오늘의 연애,1,ok,1200,1714,0.7001166861143524,0.49608176946640015,0.4520489275455475,0.5485967397689819,0.4831787943840027,0.42478448152542114,0.2951561212539673,0.04481733705761034
쎄시봉,1,ok,1000,1500,0.6666666666666666,0.5061320066452026,0.2786296606063843,0.5368329286575317,0.5087933540344238,0.4119059145450592,0.2866288423538208,0.03745421184320267
더 폰,1,ok,1000,1500,0.6666666666666666,0.23700496554374695,0.33864229917526245,0.2370583713054657,0.2348882555961609,0.24776411056518555,0.27287641167640686,0.018253544620517096
대호,1,ok,1611,2296,0.7016550522648084,0.46370333433151245,0.19993706047534943,0.4844631254673004,0.45592358708381653,0.44931289553642273,0.3531886339187622,0.16417013973184308
차이나타운,1,ok,1706,2559,0.6666666666666666,0.21310481429100037,0.27794474363327026,0.20149804651737213,0.22502022981643677,0.18219323456287384,0.20446740090847015,0.03896210892967985
장수상회,1,ok,1343,1913,0.702038682697334,0.5205569267272949,0.3881034553050995,0.5269939303398132,0.5204972624778748,0.5039807558059692,0.3236909508705139,0.0866022649775212
성난 변호사,1,ok,1000,1500,0.6666666666666666,0.2882760167121887,0.37469911575317383,0.30781370401382446,0.2836308777332306,0.26095083355903625,0.24270416796207428,0.028113094245204338
간신,1,ok,1917,2857,0.6709835491774588,0.2736626863479614,0.29661980271339417,0.31291431188583374,0.2603000998497009,0.23951871693134308,0.25963786244392395,0.03354399557802912
그놈이다,1,ok,700,1000,0.7,0.2286185324192047,0.42279553413391113,0.2692784070968628,0.21473626792430878,0.19345691800117493,0.22145533561706543,0.07176714581992419
허삼관,1,ok,1275,1913,0.6664924202822792,0.47021186351776123,0.43949592113494873,0.5840302109718323,0.43670767545700073,0.34420570731163025,0.24983488023281097,0.050537829833340236
"님아, 그 강을 건너지 마오",1,ok,1400,1998,0.7007007007007007,0.5330339670181274,0.11788380146026611,0.561011791229248,0.5231425166130066,0.5105856657028198,0.20813141763210297,0.023889098948632104
손님,1,ok,1300,1864,0.6974248927038627,0.40264198184013367,0.19453522562980652,0.4041273295879364,0.40648141503334045,0.37897661328315735,0.2828483283519745,0.12341046358261294
기술자들,1,ok,1000,1429,0.6997900629811057,0.3201289474964142,0.23351792991161346,0.3327711820602417,0.3193402588367462,0.29103198647499084,0.34718644618988037,0.12299256435928226
열정같은소리하고있네,1,ok,1000,1424,0.702247191011236,0.5339919924736023,0.5076883435249329,0.5216067433357239,0.5319318175315857,0.5770845413208008,0.3181324899196625,0.047067799278599484
특종: 량첸살인기,1,ok,2000,3000,0.6666666666666666,0.40759021043777466,0.34844300150871277,0.36843574047088623,0.416746586561203,0.4631372392177582,0.3199876546859741,0.04092096706961234
서부전선,1,ok,979,1459,0.6710075394105551,0.4599746763706207,0.29256385564804077,0.4918157458305359,0.44823306798934937,0.43692052364349365,0.3327401876449585,0.09507147852140851
헬머니,1,ok,900,1284,0.7009345794392523,0.5293867588043213,0.24521374702453613,0.5878695845603943,0.509192168712616,0.47998160123825073,0.3163362443447113,0.07064091370523201
순수의 시대,1,ok,1200,1800,0.6666666666666666,0.2821442186832428,0.36741283535957336,0.29161787033081055,0.27737411856651306,0.2818581163883209,0.32224154472351074,0.07378248783877693
오피스,1,ok,1500,2143,0.6999533364442371,0.2948223948478699,0.3573964536190033,0.2821582853794098,0.2937209904193878,0.333709180355072,0.25870248675346375,0.040772831766390565
"협녀, 칼의 기억",1,ok,1922,2865,0.6708551483420593,0.33187052607536316,0.462579607963562,0.3325863480567932,0.321830689907074,0.3816893696784973,0.25587335228919983,0.07907343867652991
무뢰한,1,ok,1300,1856,0.7004310344827587,0.4104737341403961,0.24474601447582245,0.37757304310798645,0.4180908799171448,0.4575442969799042,0.260652631521225,0.05556808954131971
소수의견,1,ok,660,990,0.6666666666666666,0.15111781656742096,0.5524332523345947,0.15772569179534912,0.14506939053535461,0.16493071615695953,0.2648506462574005,0.05294333984599471
경성학교: 사라진 소녀들,1,ok,1500,2143,0.6999533364442371,0.5865294933319092,0.3181735575199127,0.6694340705871582,0.5579807758331299,0.5160874724388123,0.26650846004486084,0.029617031396076514
극적인 하룻밤,1,ok,1000,1429,0.6997900629811057,0.7434032559394836,0.2617552876472473,0.8428916931152344,0.7002794742584229,0.7045137286186218,0.2778184115886688,0.04027530746039934
도리화가,1,ok,953,1429,0.6668999300209937,0.4599265456199646,0.2807651460170746,0.5122774243354797,0.4412204921245575,0.4189400374889374,0.3385145366191864,0.04465966901016135
개를 훔치는 완벽한 방법,1,ok,1000,1500,0.6666666666666666,0.4538677930831909,0.292346328496933,0.5070124864578247,0.43510475754737854,0.41109246015548706,0.2572309970855713,0.08661551292743953
함정,1,ok,1800,2700,0.6666666666666666,0.14190761744976044,0.34246015548706055,0.1375197023153305,0.14410166442394257,0.14211887121200562,0.22757314145565033,0.02638186403170192
소셜포비아,1,ok,1429,2144,0.6665111940298507,0.23742300271987915,0.2584538757801056,0.2286248654127121,0.2354234755039215,0.27079442143440247,0.20174863934516907,0.10333363324727272
부산행,1,ok,1900,2850,0.6666666666666666,0.3623482584953308,0.2941574454307556,0.3268846273422241,0.37365826964378357,0.3971259891986847,0.2505938410758972,0.057851689337428694
검사외전,1,ok,1922,2865,0.6708551483420593,0.5161961317062378,0.2098737359046936,0.5208054184913635,0.5156909227371216,0.5067085027694702,0.2522583305835724,0.011895326360456359
밀정,1,ok,1000,1500,0.6666666666666666,0.2931489646434784,0.1173563301563263,0.29036056995391846,0.2942005395889282,0.2950477600097656,0.21162451803684235,0.027596663886572143
터널,1,ok,2000,3000,0.6666666666666666,0.08657059818506241,0.29273584485054016,0.09731506556272507,0.08488459140062332,0.06707138568162918,0.16775882244110107,0.02601834097540642
인천상륙작전,1,ok,1000,1500,0.6666666666666666,0.27078354358673096,0.14750127494335175,0.27521640062332153,0.2691539227962494,0.2675480544567108,0.1977410614490509,0.061738782318598834
럭키,1,ok,2000,3000,0.6666666666666666,0.3821462094783783,0.14218829572200775,0.3958393633365631,0.3778455853462219,0.3683762550354004,0.3099864721298218,0.011331137974155898
곡성,1,ok,1200,1800,0.6666666666666666,0.33865174651145935,0.39493823051452637,0.42271584272384644,0.30240875482559204,0.30478739738464355,0.14003178477287292,0.007577716006485985
덕혜옹주,1,ok,1429,2144,0.6665111940298507,0.3810413181781769,0.22374556958675385,0.42708155512809753,0.3665768504142761,0.33476582169532776,0.23005172610282898,0.013717878523097483
마스터,1,ok,923,1323,0.6976568405139834,0.3666452169418335,0.34453845024108887,0.413743257522583,0.3569033741950989,0.2932780981063843,0.23938317596912384,0.05274769140479637
