feature,importance
meta_tmdb_runtime,0.07618379248501675
meta_cast_mean_frequency,0.07186799211542336
meta_production_company_mean_frequency,0.06284915947962463
meta_open_year,0.054634575838698116
meta_log_tmdb_budget,0.0514338829362654
meta_tmdb_budget,0.05052067309258168
meta_director_mean_frequency,0.05039268765893173
meta_cast_max_frequency,0.0492120423652628
meta_tmdb_release_year,0.0485082676175354
meta_director_max_frequency,0.046648099006774114
meta_production_company_max_frequency,0.044314867383489186
meta_open_month,0.034958902280571975
meta_genre_count,0.030227074343032376
meta_production_company_count,0.024030334996213713
meta_open_quarter,0.020622061092921553
genre_액션,0.014943222430713629
genre_드라마,0.014397941377058123
meta_is_summer_peak,0.01375530084738285
genre_스릴러,0.012607178173539908
meta_season_summer,0.011223657230037367
genre_역사,0.011123562059992596
meta_top_cast_김의성,0.009948862290647559
genre_코미디,0.009814467828226156
genre_로맨스,0.009051027648822223
genre_범죄,0.008850489511293498
meta_season_winter,0.008381561618365141
meta_top_cast_유해진,0.00760707058611757
meta_top_cast_송강호,0.007295324259818681
meta_top_cast_오달수,0.007256751747007337
meta_is_winter_peak,0.0069316939455672695
meta_top_cast_류승룡,0.0067554497796416925
meta_season_fall,0.006207816479874987
meta_season_spring,0.005637868219311546
meta_is_year_end,0.00551849987248081
meta_top_cast_정진영,0.005271570431243238
genre_미스터리,0.004631041942943065
genre_공포,0.004047313016209959
meta_top_cast_황정민,0.0039363816922429245
meta_top_cast_조진웅,0.003812398781035659
meta_top_cast_이준혁,0.0037927864686181484
meta_top_director_봉준호,0.003747868186397431
meta_top_cast_정만식,0.0036774208922673024
meta_top_cast_김윤석,0.00354203045327896
genre_전쟁,0.0035346390764513314
meta_top_cast_하정우,0.003229817001429514
meta_cast_count,0.002963992067504947
meta_top_cast_마동석,0.0024870893914495655
meta_top_cast_이경영,0.002400174697066507
meta_top_cast_강동원,0.0023978160470688836
genre_모험,0.002192356456628365
meta_top_cast_장영남,0.002044220483286042
meta_top_cast_이한위,0.0019936672611747222
meta_top_cast_박성웅,0.0019391873291817552
meta_top_director_이준익,0.0019022144040902243
meta_top_cast_라미란,0.0018290172587328184
meta_top_cast_설경구,0.0017514278434444296
meta_top_cast_곽도원,0.0017362371787981612
meta_top_cast_이성민,0.0017314542934861075
meta_top_cast_류준열,0.00170551602068122
meta_top_cast_유승목,0.0017010612758418166
meta_top_cast_박해준,0.0015650534196160707
meta_top_cast_이병헌,0.0015631754753179159
meta_top_cast_이선균,0.0015557474561311917
genre_SF,0.0014718882047083481
genre_판타지,0.001444139735566835
meta_top_cast_고창석,0.0013791786105368804
meta_top_cast_정우성,0.0013723423384685686
meta_top_cast_김민재,0.0013485303802859526
meta_top_cast_김원해,0.0013353833145181469
meta_top_cast_김성균,0.0012541368847535346
meta_top_cast_주진모,0.0012472926949585576
meta_top_cast_배성우,0.0011348624355961893
meta_top_cast_조한철,0.0010897968428001128
meta_top_cast_송영창,0.001044259506487106
meta_top_cast_김종수,0.0009995712228407555
meta_top_cast_윤제문,0.0009164230646471017
meta_top_cast_조우진,0.000828776664691987
meta_top_cast_정인기,0.0007420113281133037
meta_top_director_윤제균,0.0006900090817772431
meta_top_director_연상호,0.0006668625308206254
meta_top_cast_박정민,0.0006147410661848816
meta_top_cast_신정근,0.0005762583226988408
meta_top_cast_성동일,0.0005441737208573373
meta_top_director_김용화,0.0005306481236650286
meta_top_director_류승완,0.0005187839037646036
meta_top_director_김성수,0.0005103135057064234
meta_top_cast_박희순,0.0004987054176948907
meta_director_count,0.0004478391427532513
genre_음악,0.00044397557219043185
genre_다큐멘터리,0.0003645928920001146
meta_top_director_박훈정,0.00027106346487056304
meta_top_director_허진호,0.0002421691855142544
meta_top_cast_권해효,0.0002397110658479098
meta_top_director_나홍진,0.00022169891244314504
meta_top_director_김한민,0.00022099095800645548
meta_top_director_김성훈,0.00021579927051811743
meta_top_director_곽경택,0.00020141432842176314
meta_top_director_민규동,0.0001727158312770435
meta_top_director_김지훈,0.00016630472417121538
meta_top_cast_김상호,0.000163618922482108
meta_top_director_강우석,0.00016029785673713585
meta_top_cast_이희준,0.0001474067035687981
meta_top_cast_염혜란,0.00012675149287456381
meta_top_director_김지운,0.00012336328689983977
genre_가족,0.00012074510562248492
meta_top_director_최동훈,0.00011916350634781209
meta_top_director_원신연,0.00010325975881835149
meta_top_director_김홍선,8.989665155484813e-05
meta_top_cast_김희원,6.834777896183364e-05
meta_top_cast_김홍파,6.720639802190669e-05
meta_top_director_이한,6.040100889213265e-05
meta_top_director_박찬욱,5.2287224887062764e-05
meta_top_director_우민호,5.1493822456058936e-05
meta_top_director_유하,4.726587214677049e-05
genre_애니메이션,4.695555751851367e-05
meta_top_director_양우석,3.6444709597470144e-05
meta_top_director_박진표,3.2156784628375315e-05
meta_top_director_김병우,2.0738407966463973e-05
genre_서부,0.0
meta_top_director_정범식,0.0
meta_top_director_김태균,0.0
meta_top_director_박희곤,0.0
