feature,importance,signed_value
meta_open_quarter,0.37813129216290714,-0.37813129216290714
meta_season_fall,0.34725730592291726,0.34725730592291726
meta_cast_mean_frequency,0.287759820494565,0.287759820494565
meta_is_year_end,0.2764818017985257,0.2764818017985257
meta_season_winter,0.2591968996147006,-0.2591968996147006
meta_tmdb_release_year,0.24199958865066795,-0.24199958865066795
meta_director_mean_frequency,0.20794243528965187,0.20794243528965187
meta_log_tmdb_budget,0.20425770396836868,0.20425770396836868
meta_open_month,0.19695591336717616,-0.19695591336717616
meta_is_summer_peak,0.19606004647851966,0.19606004647851966
meta_top_director_김지운,0.19507702141562844,-0.19507702141562844
genre_다큐멘터리,0.18506053829691504,0.18506053829691504
meta_cast_count,0.16708823821372076,0.16708823821372076
meta_season_spring,0.1654012928816017,-0.1654012928816017
meta_top_cast_이병헌,0.15754962802269432,0.15754962802269432
meta_open_year,0.1415525601319132,-0.1415525601319132
title_has_emotion_genre_keyword,0.14010539413196238,0.14010539413196238
meta_tmdb_runtime,0.132909739322494,0.132909739322494
meta_production_company_max_frequency,0.13046316534304073,0.13046316534304073
meta_top_cast_장영남,0.12931995687072184,-0.12931995687072184
genre_액션,0.12848481203201534,0.12848481203201534
meta_top_director_윤제균,0.12682156569761643,0.12682156569761643
meta_is_winter_peak,0.12205160393410502,0.12205160393410502
meta_top_director_이준익,0.11669428695561097,-0.11669428695561097
meta_director_max_frequency,0.11340810379577985,0.11340810379577985
meta_top_director_유하,0.11069024191269586,-0.11069024191269586
meta_top_director_최동훈,0.10996463918988619,-0.10996463918988619
title_has_series_keyword,0.1085438392892743,0.1085438392892743
title_keyword_action,0.10772699328179021,-0.10772699328179021
meta_top_cast_정인기,0.1070887655872405,-0.1070887655872405
meta_top_cast_강동원,0.10104740069932074,0.10104740069932074
genre_음악,0.10053981211886333,-0.10053981211886333
title_length_no_space,0.10029995615878366,-0.10029995615878366
meta_cast_max_frequency,0.09644799952635225,0.09644799952635225
meta_top_director_김병우,0.09416093271387205,0.09416093271387205
meta_top_cast_윤제문,0.09351943967832611,-0.09351943967832611
meta_top_director_민규동,0.09183043501804866,-0.09183043501804866
meta_top_cast_오달수,0.09123742827509597,-0.09123742827509597
meta_production_company_mean_frequency,0.09098835271821444,0.09098835271821444
meta_top_director_김성수,0.08915340042826889,-0.08915340042826889
meta_top_cast_김홍파,0.08824035045776618,-0.08824035045776618
genre_로맨스,0.0877333665858521,-0.0877333665858521
title_has_special_char,0.08638636271843324,0.08638636271843324
title_keyword_war,0.08550614337096768,-0.08550614337096768
meta_top_cast_설경구,0.08512555637326817,-0.08512555637326817
meta_top_cast_정만식,0.08198814190156699,-0.08198814190156699
genre_코미디,0.08098673337550691,0.08098673337550691
meta_top_cast_유해진,0.08098042039850158,0.08098042039850158
genre_애니메이션,0.07957166299996282,0.07957166299996282
genre_SF,0.07904936052095946,-0.07904936052095946
title_keyword_horror,0.07866353551566052,-0.07866353551566052
meta_top_cast_김성균,0.07839619149604504,0.07839619149604504
title_keyword_youth,0.07373432947611501,-0.07373432947611501
meta_top_director_김성훈,0.07261115955150334,0.07261115955150334
genre_미스터리,0.07251710674691489,0.07251710674691489
meta_top_director_류승완,0.07193742925561473,-0.07193742925561473
meta_top_cast_하정우,0.07181939354208372,-0.07181939354208372
meta_top_director_허진호,0.07137377903739386,-0.07137377903739386
genre_역사,0.06978664505319787,0.06978664505319787
meta_season_summer,0.06955780704984946,0.06955780704984946
meta_top_cast_송강호,0.0691670161004787,0.0691670161004787
title_has_english,0.06911013801035745,-0.06911013801035745
meta_top_director_나홍진,0.06818521647586176,-0.06818521647586176
genre_스릴러,0.0679497472884688,-0.0679497472884688
meta_top_director_박희곤,0.06385890927543263,-0.06385890927543263
genre_전쟁,0.06327356083983635,0.06327356083983635
meta_director_count,0.062124847255399206,-0.062124847255399206
meta_top_cast_주진모,0.05973669609731928,-0.05973669609731928
meta_top_director_김홍선,0.05960807924448761,-0.05960807924448761
title_length,0.05934830182181322,-0.05934830182181322
meta_top_cast_이경영,0.059347777526816345,-0.059347777526816345
meta_top_cast_이선균,0.05869567050728969,-0.05869567050728969
meta_top_cast_유승목,0.058174889429675705,-0.058174889429675705
meta_top_cast_송영창,0.05693232835151429,-0.05693232835151429
meta_top_cast_김의성,0.05599270489975087,-0.05599270489975087
genre_드라마,0.05565950565419006,-0.05565950565419006
meta_top_cast_정진영,0.05476319377384649,-0.05476319377384649
title_keyword_love,0.053779504550033046,0.053779504550033046
meta_top_cast_조우진,0.05270242137971321,-0.05270242137971321
title_word_count,0.05129921084840796,0.05129921084840796
meta_top_cast_곽도원,0.04894989354803589,0.04894989354803589
meta_top_cast_고창석,0.04879179882446957,0.04879179882446957
genre_판타지,0.04712643505249417,-0.04712643505249417
meta_top_cast_라미란,0.043954771651608535,0.043954771651608535
meta_top_director_우민호,0.03920978475532508,0.03920978475532508
meta_top_cast_박희순,0.038811504245745865,-0.038811504245745865
meta_genre_count,0.037487818546705076,0.037487818546705076
meta_top_director_양우석,0.0356058511067812,0.0356058511067812
meta_top_director_박진표,0.03419550412991149,-0.03419550412991149
meta_top_cast_이희준,0.03214273515804838,-0.03214273515804838
meta_top_cast_박성웅,0.03176973634188881,-0.03176973634188881
genre_공포,0.030000772679918047,-0.030000772679918047
meta_top_director_곽경택,0.029963333147232058,0.029963333147232058
meta_tmdb_budget,0.029622896188996148,-0.029622896188996148
meta_top_cast_염혜란,0.0293533239961108,0.0293533239961108
meta_top_cast_마동석,0.029196301777181063,0.029196301777181063
title_has_digit,0.02826615505742012,0.02826615505742012
genre_모험,0.02785360907686317,-0.02785360907686317
meta_top_cast_박해준,0.027627294621303734,0.027627294621303734
title_keyword_fantasy,0.02562927589086284,0.02562927589086284
meta_top_director_김태균,0.024655660978379384,0.024655660978379384
meta_top_cast_김희원,0.021497659328287844,-0.021497659328287844
meta_top_director_강우석,0.021339966464893723,-0.021339966464893723
meta_top_cast_조한철,0.019420596874931015,-0.019420596874931015
meta_top_cast_이성민,0.01825971055776555,-0.01825971055776555
meta_top_cast_배성우,0.018151593943059145,-0.018151593943059145
meta_top_director_김용화,0.017796715552164697,-0.017796715552164697
meta_top_director_원신연,0.017559791785708878,-0.017559791785708878
meta_top_cast_박정민,0.01686392096710821,0.01686392096710821
meta_top_director_김지훈,0.014801768066307543,-0.014801768066307543
title_keyword_family,0.013799321606287503,0.013799321606287503
meta_top_cast_조진웅,0.012800801389646205,-0.012800801389646205
meta_top_cast_김윤석,0.011988561116040443,0.011988561116040443
meta_top_director_연상호,0.010995057951400787,0.010995057951400787
meta_top_cast_김원해,0.010913133293096164,0.010913133293096164
meta_production_company_count,0.010249954335556602,0.010249954335556602
meta_top_cast_신정근,0.010098309917366155,-0.010098309917366155
meta_top_director_이한,0.01008325377805847,-0.01008325377805847
meta_top_director_박찬욱,0.009807668819280344,-0.009807668819280344
meta_top_cast_성동일,0.009805398907330344,0.009805398907330344
title_keyword_crime,0.008049509050210464,-0.008049509050210464
meta_top_director_김한민,0.0075884220917780965,0.0075884220917780965
meta_top_director_박훈정,0.0073947675209612915,0.0073947675209612915
meta_top_cast_김상호,0.006918436303783165,0.006918436303783165
meta_top_cast_이한위,0.006422523821199448,-0.006422523821199448
meta_top_cast_류준열,0.006238213611327426,-0.006238213611327426
genre_범죄,0.006086877964756916,0.006086877964756916
meta_top_cast_정우성,0.0051703327645897315,-0.0051703327645897315
meta_top_director_봉준호,0.003731205399343851,0.003731205399343851
meta_top_cast_황정민,0.003449980996645674,0.003449980996645674
meta_top_cast_류승룡,0.0034152598416227475,0.0034152598416227475
meta_top_cast_김종수,0.0013224742619815516,0.0013224742619815516
genre_서부,0.001242552758718124,0.001242552758718124
genre_가족,0.001137847981433654,-0.001137847981433654
meta_top_cast_이준혁,0.0010748078383071291,-0.0010748078383071291
meta_top_director_정범식,0.0009491743981528411,0.0009491743981528411
meta_top_cast_김민재,0.000513688360826714,-0.000513688360826714
meta_top_cast_권해효,0.00013605978999854662,0.00013605978999854662
title_keyword_comedy,0.0,0.0
