feature,importance,signed_value
meta_season_fall,0.32561487849607174,0.32561487849607174
meta_open_quarter,0.3241147706405529,-0.3241147706405529
meta_cast_mean_frequency,0.26422596034426854,0.26422596034426854
meta_tmdb_release_year,0.24505257612984177,-0.24505257612984177
meta_season_winter,0.23073128874022503,-0.23073128874022503
meta_log_tmdb_budget,0.20929059161408553,0.20929059161408553
meta_is_summer_peak,0.20489412007783314,0.20489412007783314
meta_top_director_김지운,0.19737736518217924,-0.19737736518217924
meta_director_max_frequency,0.18458909786089706,0.18458909786089706
genre_다큐멘터리,0.1827523888497321,0.1827523888497321
meta_cast_count,0.17068535888090364,0.17068535888090364
meta_is_year_end,0.16913326904313902,0.16913326904313902
meta_production_company_max_frequency,0.16166440335693688,0.16166440335693688
meta_top_cast_이병헌,0.1502085559883155,0.1502085559883155
meta_tmdb_runtime,0.14892948658799893,0.14892948658799893
meta_is_winter_peak,0.14769428621221142,0.14769428621221142
meta_season_spring,0.14737396708234674,-0.14737396708234674
meta_open_month,0.14493400167954693,-0.14493400167954693
meta_open_year,0.12253368851979182,-0.12253368851979182
genre_액션,0.12055699413714822,0.12055699413714822
genre_음악,0.11049711055572464,-0.11049711055572464
meta_top_director_유하,0.10567499827194957,-0.10567499827194957
meta_top_director_이준익,0.10565312298934551,-0.10565312298934551
meta_director_mean_frequency,0.10462631226369655,0.10462631226369655
meta_top_director_민규동,0.10243239813048458,-0.10243239813048458
meta_top_cast_정인기,0.10059448611365554,-0.10059448611365554
meta_top_cast_장영남,0.09993610207726997,-0.09993610207726997
meta_top_director_윤제균,0.09696214711883647,0.09696214711883647
meta_top_cast_김성균,0.091197619730193,0.091197619730193
meta_top_director_김성수,0.0899512680860659,-0.0899512680860659
meta_top_cast_송강호,0.08715743794153118,0.08715743794153118
meta_top_cast_강동원,0.08539411640495773,0.08539411640495773
meta_top_cast_설경구,0.07965929248264599,-0.07965929248264599
genre_로맨스,0.07852088837680063,-0.07852088837680063
meta_top_cast_김홍파,0.07638090011906645,-0.07638090011906645
meta_production_company_mean_frequency,0.07597699058049853,0.07597699058049853
meta_top_cast_유해진,0.07542229601258729,0.07542229601258729
meta_cast_max_frequency,0.07428590659921222,0.07428590659921222
meta_top_cast_윤제문,0.07381271590589805,-0.07381271590589805
meta_top_cast_정만식,0.07269489990615485,-0.07269489990615485
meta_top_director_류승완,0.07035270206246176,-0.07035270206246176
meta_director_count,0.06814549418552382,-0.06814549418552382
genre_SF,0.06741621408168835,-0.06741621408168835
meta_top_director_박희곤,0.06652899877683521,-0.06652899877683521
meta_top_cast_주진모,0.06428173077600575,-0.06428173077600575
genre_코미디,0.06402729121870675,0.06402729121870675
genre_드라마,0.06235273133892936,-0.06235273133892936
genre_역사,0.06212206493470325,0.06212206493470325
meta_top_director_김병우,0.06189407131679038,0.06189407131679038
meta_top_cast_오달수,0.06095033111022961,-0.06095033111022961
meta_top_director_나홍진,0.060764419410524906,-0.060764419410524906
meta_top_cast_하정우,0.0603357229700683,-0.0603357229700683
meta_top_cast_유승목,0.05944675130168971,-0.05944675130168971
genre_애니메이션,0.05876490288640827,0.05876490288640827
meta_top_director_김성훈,0.056748465608502635,0.056748465608502635
meta_top_cast_송영창,0.0565174091434099,-0.0565174091434099
meta_top_cast_정진영,0.056097135715228806,-0.056097135715228806
meta_top_director_허진호,0.054898934834147685,-0.054898934834147685
meta_top_director_최동훈,0.05396320505891338,-0.05396320505891338
genre_전쟁,0.0509760576929293,0.0509760576929293
meta_top_cast_이경영,0.050472569322151606,-0.050472569322151606
meta_top_cast_이선균,0.04983350695782722,-0.04983350695782722
meta_top_cast_박희순,0.048533943058290785,-0.048533943058290785
meta_top_director_김홍선,0.047454407083280886,-0.047454407083280886
meta_top_cast_박성웅,0.04456633515979502,-0.04456633515979502
meta_season_summer,0.04452659305376517,0.04452659305376517
meta_top_cast_고창석,0.04084974012924958,0.04084974012924958
genre_스릴러,0.03998408993895562,-0.03998408993895562
meta_top_director_곽경택,0.038624267243458264,0.038624267243458264
genre_미스터리,0.03679516888174751,0.03679516888174751
meta_top_cast_곽도원,0.03652759506794595,0.03652759506794595
meta_top_cast_라미란,0.03608363370257235,0.03608363370257235
meta_top_director_김태균,0.03491236472204267,0.03491236472204267
genre_모험,0.03464040969841881,-0.03464040969841881
meta_top_director_양우석,0.033694926131358154,0.033694926131358154
meta_top_director_박훈정,0.033333044905023035,0.033333044905023035
meta_top_cast_마동석,0.033055943680968446,0.033055943680968446
meta_top_cast_조우진,0.03298445478277024,-0.03298445478277024
meta_tmdb_budget,0.032609794456526835,-0.032609794456526835
meta_top_cast_김의성,0.03211104638395221,-0.03211104638395221
meta_top_cast_박해준,0.031992400038250345,0.031992400038250345
meta_top_cast_박정민,0.02996465811704647,0.02996465811704647
meta_top_director_우민호,0.029046451057244096,0.029046451057244096
meta_top_cast_이성민,0.02829242790015433,-0.02829242790015433
genre_판타지,0.026348807862591535,-0.026348807862591535
meta_top_director_원신연,0.022984657634251157,-0.022984657634251157
meta_top_cast_염혜란,0.02260478638535081,0.02260478638535081
meta_genre_count,0.021537076977579176,0.021537076977579176
meta_top_cast_조한철,0.02129631786861883,-0.02129631786861883
genre_공포,0.019944631862749442,-0.019944631862749442
meta_top_cast_김윤석,0.01979901990219951,0.01979901990219951
meta_top_director_박찬욱,0.01962855608162786,-0.01962855608162786
meta_top_cast_김희원,0.018941048887697383,-0.018941048887697383
meta_top_cast_권해효,0.017393106569097972,-0.017393106569097972
meta_top_director_김용화,0.017067926304623598,0.017067926304623598
meta_top_cast_배성우,0.016125725772228802,-0.016125725772228802
meta_top_director_연상호,0.015989594327665373,0.015989594327665373
meta_top_director_정범식,0.015524985436633353,0.015524985436633353
meta_top_cast_황정민,0.015286122502268948,0.015286122502268948
meta_top_cast_류승룡,0.015187124463841808,0.015187124463841808
meta_top_director_김한민,0.014568129522260172,0.014568129522260172
meta_top_cast_이희준,0.014040504733355112,-0.014040504733355112
meta_top_cast_성동일,0.012697899918947908,0.012697899918947908
meta_top_director_강우석,0.01228609195500094,-0.01228609195500094
meta_top_cast_김민재,0.011530177190373065,0.011530177190373065
meta_top_director_김지훈,0.010908724832461414,-0.010908724832461414
meta_top_director_봉준호,0.010326482873202359,0.010326482873202359
meta_top_director_박진표,0.010205748200753739,-0.010205748200753739
meta_top_cast_김상호,0.007465411009374571,0.007465411009374571
meta_production_company_count,0.007141158759925811,-0.007141158759925811
meta_top_director_이한,0.006489318020547823,-0.006489318020547823
