feature,importance,signed_value
meta_season_fall,0.36185316983062693,0.36185316983062693
meta_open_quarter,0.32216715005730084,-0.32216715005730084
meta_cast_mean_frequency,0.2706016366709642,0.2706016366709642
meta_season_winter,0.26012878312543813,-0.26012878312543813
meta_tmdb_release_year,0.25032566709908766,-0.25032566709908766
meta_is_year_end,0.23600871789493377,0.23600871789493377
meta_director_max_frequency,0.22971203511855193,0.22971203511855193
meta_is_summer_peak,0.2156658703771854,0.2156658703771854
meta_log_tmdb_budget,0.2125577061200471,0.2125577061200471
meta_open_month,0.20977152765059948,-0.20977152765059948
meta_top_director_김지운,0.201119648284661,-0.201119648284661
genre_다큐멘터리,0.18552848053811344,0.18552848053811344
meta_cast_count,0.1717148005330067,0.1717148005330067
meta_production_company_max_frequency,0.16092378386307876,0.16092378386307876
meta_season_spring,0.15774262910974438,-0.15774262910974438
meta_top_cast_이병헌,0.1507423187878102,0.1507423187878102
meta_tmdb_runtime,0.14836679041840803,0.14836679041840803
meta_is_winter_peak,0.14200622497002852,0.14200622497002852
genre_액션,0.12041613193762854,0.12041613193762854
meta_open_year,0.11801390516728893,-0.11801390516728893
genre_음악,0.11151062622858735,-0.11151062622858735
meta_top_director_이준익,0.11089992911196256,-0.11089992911196256
meta_top_director_유하,0.10778250478838597,-0.10778250478838597
meta_top_director_민규동,0.1071152380654123,-0.1071152380654123
meta_top_cast_장영남,0.10174818050787354,-0.10174818050787354
meta_top_cast_정인기,0.10154391867361404,-0.10154391867361404
meta_top_director_윤제균,0.09611921086623676,0.09611921086623676
meta_top_cast_김성균,0.09169843579208839,0.09169843579208839
meta_top_director_김성수,0.09137898269953028,-0.09137898269953028
meta_top_cast_송강호,0.08668456850087877,0.08668456850087877
meta_top_cast_강동원,0.08504288581849516,0.08504288581849516
meta_top_cast_설경구,0.08111066130089434,-0.08111066130089434
genre_로맨스,0.07906665690535045,-0.07906665690535045
meta_top_cast_김홍파,0.07652604738023958,-0.07652604738023958
meta_production_company_mean_frequency,0.07640318873273994,0.07640318873273994
meta_top_cast_유해진,0.07594600868335534,0.07594600868335534
meta_top_cast_윤제문,0.07491951778267462,-0.07491951778267462
meta_top_cast_정만식,0.07440490752881376,-0.07440490752881376
meta_cast_max_frequency,0.07431460909386683,0.07431460909386683
meta_top_director_류승완,0.07334285794146592,-0.07334285794146592
meta_director_count,0.07086531320937112,-0.07086531320937112
meta_director_mean_frequency,0.06968064438191415,0.06968064438191415
genre_SF,0.06810779017695184,-0.06810779017695184
meta_top_director_박희곤,0.06772798979470904,-0.06772798979470904
meta_top_cast_주진모,0.06589466034769897,-0.06589466034769897
genre_코미디,0.0645728584943139,0.0645728584943139
meta_top_cast_오달수,0.06312539065395349,-0.06312539065395349
