feature,importance
meta_is_summer_peak,0.6351861441939033
meta_log_tmdb_budget,0.6038180382793478
meta_top_cast_송강호,0.5848459300464534
meta_top_cast_정만식,0.5212442216582753
meta_top_cast_류승룡,0.4942048419191435
genre_스릴러,0.48959349467562596
genre_코미디,0.4714158245831226
meta_top_cast_신정근,0.4587818274580446
meta_top_cast_이한위,0.43811235431745227
meta_production_company_mean_frequency,0.4203227931594422
meta_top_cast_류준열,0.4175329093116681
meta_season_fall,0.40294857389068894
meta_top_cast_조한철,0.40140805556770964
meta_director_mean_frequency,0.4000619897062899
meta_top_cast_이성민,0.390168589287316
genre_액션,0.38396052307438017
meta_top_cast_유해진,0.3825740745360901
meta_top_cast_강동원,0.3773137815485026
genre_SF,0.37547437842018844
title_length_no_space,0.3718186001098147
title_word_count,0.36948022285238785
title_has_special_char,0.3625250227162919
meta_cast_count,0.35413216360448635
genre_드라마,0.34822588130298054
meta_tmdb_runtime,0.347982541659551
meta_director_count,0.3477270061725229
meta_top_cast_유승목,0.34408435784550834
meta_director_max_frequency,0.3414932551482285
meta_top_cast_김의성,0.3405846296624552
meta_top_cast_김성균,0.32405942557228595
meta_top_cast_김윤석,0.3119521720120604
genre_로맨스,0.3113408068036142
genre_판타지,0.31061302027945503
meta_top_cast_이병헌,0.30989521575360446
meta_top_director_우민호,0.3080077758716608
title_keyword_fantasy,0.3073040448630975
meta_top_director_이준익,0.30577790755720147
meta_top_director_유하,0.30456431102613263
meta_production_company_max_frequency,0.30038150607954817
meta_top_cast_조진웅,0.29065172238954057
title_keyword_love,0.2889966455748911
meta_open_quarter,0.2867171653070324
meta_top_cast_이준혁,0.28504306907214205
meta_tmdb_budget,0.2836294262688427
genre_공포,0.2808925984212329
meta_open_year,0.2798119609686465
meta_top_director_허진호,0.2793847143581522
meta_top_cast_하정우,0.27849077200255434
meta_top_director_윤제균,0.2763574431801148
meta_top_cast_김원해,0.27334830993575987
genre_범죄,0.26860461992310203
genre_전쟁,0.26637697727519016
title_keyword_youth,0.2638596197024535
meta_season_summer,0.2636639838926981
meta_top_cast_윤제문,0.2613349671635808
meta_is_year_end,0.259054020713062
meta_top_director_최동훈,0.2563846354589355
meta_production_company_count,0.2554478920663156
meta_top_cast_김희원,0.2549801077807682
title_keyword_horror,0.25428166543615316
meta_top_director_박찬욱,0.25203244542490255
meta_top_cast_정진영,0.251169843187277
meta_top_cast_오달수,0.2499829606777772
title_length,0.24693214043816397
meta_top_director_김태균,0.24633657285846286
meta_tmdb_release_year,0.24349236777555577
meta_top_cast_이희준,0.24087311347827828
meta_top_cast_조우진,0.23843353046796195
meta_season_winter,0.23726499557341643
meta_top_cast_장영남,0.2351282000663688
meta_top_director_봉준호,0.2348015710529999
meta_cast_mean_frequency,0.23296333740841524
meta_top_director_곽경택,0.2318272111082273
meta_top_director_민규동,0.2292213906593243
meta_top_cast_김홍파,0.2243604441675929
meta_is_winter_peak,0.22063631631485864
meta_top_cast_박정민,0.2203426905373748
meta_top_cast_정인기,0.21823798741576766
genre_역사,0.21280767839220957
title_has_series_keyword,0.2113879740249669
genre_모험,0.20898706106391898
meta_top_director_류승완,0.2087550211186809
meta_genre_count,0.20687301881116724
meta_top_director_양우석,0.20004227210710185
meta_cast_max_frequency,0.1990591607345451
meta_top_cast_송영창,0.19796796973270364
meta_top_director_김성훈,0.19775519020470558
meta_top_director_김지훈,0.19614010928615497
meta_top_cast_곽도원,0.19601726207152875
meta_top_director_김성수,0.19516325194952228
meta_season_spring,0.19514135359336154
meta_top_director_나홍진,0.1944867839231185
genre_미스터리,0.1942673842771087
meta_open_month,0.19411199200330995
title_has_english,0.193299108475734
title_has_emotion_genre_keyword,0.19061607804744887
meta_top_cast_마동석,0.18899126905771282
meta_top_cast_김민재,0.18781739384751844
meta_top_cast_박성웅,0.18235299479609743
meta_top_cast_박해준,0.1821677229762296
meta_top_director_연상호,0.17989372268202924
meta_top_cast_라미란,0.1789137998272637
meta_top_director_이한,0.17580026980212668
meta_top_cast_고창석,0.17323218880856034
meta_top_cast_이선균,0.17266732773252685
title_keyword_crime,0.1680772798902716
meta_top_director_강우석,0.1658474541259299
meta_top_cast_염혜란,0.16276231582171538
meta_top_director_원신연,0.15933375558783314
meta_top_director_김홍선,0.15834852583218056
meta_top_director_김용화,0.15721846130592748
meta_top_cast_배성우,0.1510967716336915
genre_음악,0.14609901182813304
meta_top_director_김한민,0.1441322919695255
meta_top_cast_성동일,0.14125297723542227
meta_top_cast_이경영,0.14070236890674676
meta_top_cast_김상호,0.1362416475844365
meta_top_cast_황정민,0.13224901465325364
title_has_digit,0.1299953626923121
meta_top_cast_권해효,0.12732201740763854
title_keyword_action,0.1260816108003691
meta_top_cast_주진모,0.11738709539978576
title_keyword_family,0.11531634085513101
meta_top_cast_설경구,0.11428891042757383
title_keyword_war,0.11140482802365244
meta_top_cast_김종수,0.10930794879908831
meta_top_cast_정우성,0.10689151652636622
meta_top_director_김지운,0.10362554377447178
meta_top_director_박훈정,0.1024875117011473
genre_가족,0.09955123235690808
meta_top_director_박희곤,0.09942239524233318
meta_top_director_박진표,0.08428806354130233
meta_top_cast_박희순,0.08110202926563297
meta_top_director_정범식,0.06042262061952684
genre_다큐멘터리,0.05527088583030395
genre_애니메이션,0.03600871887583515
genre_서부,0.03212644944610506
meta_top_director_김병우,0.0255951936591077
title_keyword_comedy,0.0
