feature,importance,signed_value
poster_green_mean,0.3649790357303759,0.3649790357303759
meta_open_quarter,0.359048024630736,-0.359048024630736
poster_red_mean,0.3368429945157884,-0.3368429945157884
poster_height,0.322158433813892,0.322158433813892
meta_season_fall,0.28804503127555875,0.28804503127555875
meta_cast_mean_frequency,0.27310347284077185,0.27310347284077185
meta_tmdb_release_year,0.22900529617168058,-0.22900529617168058
meta_top_director_김지운,0.19892637016312154,-0.19892637016312154
meta_season_winter,0.19392140278508666,-0.19392140278508666
poster_width,0.1831369685468903,-0.1831369685468903
meta_open_year,0.18306153716114534,-0.18306153716114534
meta_production_company_max_frequency,0.18205434532269726,0.18205434532269726
meta_is_summer_peak,0.1808451584219756,0.1808451584219756
meta_log_tmdb_budget,0.180006197193849,0.180006197193849
meta_is_year_end,0.178356119961754,0.178356119961754
meta_cast_count,0.16684947819867055,0.16684947819867055
genre_다큐멘터리,0.16610541840342763,0.16610541840342763
meta_tmdb_runtime,0.16240824992529038,0.16240824992529038
meta_director_max_frequency,0.16118288226452746,0.16118288226452746
meta_top_cast_이병헌,0.156330472370221,0.156330472370221
meta_season_spring,0.1469299210935741,-0.1469299210935741
poster_blue_mean,0.12510572912378193,-0.12510572912378193
genre_코미디,0.11051407322325514,0.11051407322325514
meta_top_cast_정인기,0.10249599412576052,-0.10249599412576052
meta_is_winter_peak,0.10185662383070829,0.10185662383070829
meta_director_mean_frequency,0.09905454087673098,0.09905454087673098
meta_top_cast_유해진,0.0973692473747335,0.0973692473747335
meta_top_cast_장영남,0.09261721475860377,-0.09261721475860377
poster_edge_density,0.09201100798238189,-0.09201100798238189
genre_액션,0.09072634299232403,0.09072634299232403
meta_top_cast_김성균,0.08970635457893315,0.08970635457893315
meta_top_director_윤제균,0.0895521371112034,0.0895521371112034
poster_brightness_mean,0.08879404280122526,0.08879404280122526
meta_top_director_이준익,0.08827547390712578,-0.08827547390712578
meta_top_director_김성수,0.08817162489340538,-0.08817162489340538
meta_open_month,0.0860962618505383,-0.0860962618505383
genre_드라마,0.0860162349428977,-0.0860162349428977
genre_로맨스,0.08590114384634921,-0.08590114384634921
genre_SF,0.08466384674918093,-0.08466384674918093
meta_top_director_박희곤,0.08342510889401729,-0.08342510889401729
genre_음악,0.08317567659145689,-0.08317567659145689
meta_top_director_류승완,0.08138861766264542,-0.08138861766264542
meta_top_cast_정진영,0.08059399531476007,-0.08059399531476007
meta_top_cast_강동원,0.07804227796923223,0.07804227796923223
meta_top_cast_송강호,0.07616656439148005,0.07616656439148005
meta_top_cast_김홍파,0.07579400751141956,-0.07579400751141956
meta_top_director_허진호,0.07524126792322779,-0.07524126792322779
meta_top_director_유하,0.07517568387368966,-0.07517568387368966
meta_top_director_김병우,0.07389187488333991,0.07389187488333991
meta_top_director_나홍진,0.07202383247875717,-0.07202383247875717
meta_top_cast_라미란,0.07192080564666348,0.07192080564666348
genre_역사,0.07169020437845955,0.07169020437845955
poster_saturation_mean,0.07144531489189433,-0.07144531489189433
meta_top_cast_하정우,0.07096004912279795,-0.07096004912279795
genre_애니메이션,0.06787899215184882,0.06787899215184882
meta_top_cast_설경구,0.06544578338865428,-0.06544578338865428
meta_top_director_곽경택,0.06524576035261559,0.06524576035261559
meta_top_cast_박희순,0.06298500475886962,-0.06298500475886962
meta_top_director_박찬욱,0.0599897066808964,-0.0599897066808964
meta_top_cast_윤제문,0.05869182829691102,-0.05869182829691102
meta_top_director_민규동,0.058362823518480135,-0.058362823518480135
meta_top_cast_송영창,0.057197182955371455,-0.057197182955371455
