feature,importance,signed_value
meta_open_quarter,0.40603860512760276,-0.40603860512760276
meta_cast_mean_frequency,0.26777295376647164,0.26777295376647164
meta_season_winter,0.23964893726226993,-0.23964893726226993
meta_tmdb_release_year,0.23282219205021606,-0.23282219205021606
meta_director_mean_frequency,0.23082618496195997,0.23082618496195997
meta_season_fall,0.19558960042079157,0.19558960042079157
meta_log_tmdb_budget,0.189956789636058,0.189956789636058
meta_season_spring,0.1881299075542565,-0.1881299075542565
meta_top_director_김지운,0.18270671814254047,-0.18270671814254047
genre_다큐멘터리,0.18079698006660253,0.18079698006660253
meta_is_summer_peak,0.17275029385664906,0.17275029385664906
meta_cast_count,0.16636217868847022,0.16636217868847022
meta_top_cast_이병헌,0.15656657702652815,0.15656657702652815
genre_액션,0.14874437878835925,0.14874437878835925
meta_open_year,0.14770522114625567,-0.14770522114625567
meta_is_winter_peak,0.1397980113484875,0.1397980113484875
meta_production_company_max_frequency,0.1379924478230247,0.1379924478230247
title_length_no_space,0.13515436387799837,-0.13515436387799837
meta_tmdb_runtime,0.1339833835779899,0.1339833835779899
meta_top_director_윤제균,0.12741450828877404,0.12741450828877404
title_has_emotion_genre_keyword,0.1239239781989768,0.1239239781989768
meta_top_cast_장영남,0.11929323843624765,-0.11929323843624765
title_has_series_keyword,0.10800668242055064,0.10800668242055064
meta_top_cast_정인기,0.10324718267089725,-0.10324718267089725
meta_top_director_유하,0.10240730716019196,-0.10240730716019196
title_keyword_action,0.10052383935620914,-0.10052383935620914
meta_top_cast_강동원,0.10043022295924897,0.10043022295924897
genre_코미디,0.09934314780026082,0.09934314780026082
meta_top_director_이준익,0.09669243364614136,-0.09669243364614136
meta_top_director_최동훈,0.09578159959194008,-0.09578159959194008
meta_top_director_김병우,0.09470697518335161,0.09470697518335161
meta_is_year_end,0.09364370989206142,0.09364370989206142
genre_음악,0.09071248158926927,-0.09071248158926927
meta_cast_max_frequency,0.0886838187927153,0.0886838187927153
meta_top_cast_윤제문,0.08678142428467706,-0.08678142428467706
meta_production_company_mean_frequency,0.08564233470326045,0.08564233470326045
meta_top_cast_김홍파,0.08553439018851239,-0.08553439018851239
genre_역사,0.08481948023480203,0.08481948023480203
title_has_special_char,0.08465090094492315,0.08465090094492315
meta_top_director_김성수,0.08329248886766072,-0.08329248886766072
meta_top_cast_유해진,0.08023972500423533,0.08023972500423533
meta_top_cast_설경구,0.08004324103600316,-0.08004324103600316
meta_top_cast_오달수,0.07975642630123238,-0.07975642630123238
title_keyword_war,0.07921681054310581,-0.07921681054310581
genre_미스터리,0.07912659286628078,0.07912659286628078
genre_애니메이션,0.07874390697336206,0.07874390697336206
meta_top_director_민규동,0.07796969729230717,-0.07796969729230717
title_keyword_horror,0.0771506067964103,-0.0771506067964103
meta_top_cast_김성균,0.07589460995785835,0.07589460995785835
meta_top_cast_정만식,0.07421247682713812,-0.07421247682713812
meta_top_director_김성훈,0.07273171266866107,0.07273171266866107
genre_전쟁,0.07107278922484775,0.07107278922484775
meta_top_cast_송강호,0.07061903914600405,0.07061903914600405
genre_SF,0.07018706099424699,-0.07018706099424699
genre_로맨스,0.06981890927445107,-0.06981890927445107
title_keyword_youth,0.069776352410233,-0.069776352410233
title_has_english,0.06793396876839382,-0.06793396876839382
meta_top_cast_하정우,0.06483091371288957,-0.06483091371288957
meta_top_director_나홍진,0.06322385363923548,-0.06322385363923548
meta_director_count,0.06089418399979383,-0.06089418399979383
meta_top_director_류승완,0.05991546943594748,-0.05991546943594748
meta_top_director_박희곤,0.05846774786268917,-0.05846774786268917
meta_top_director_허진호,0.058022503838694485,-0.058022503838694485
meta_top_cast_이선균,0.05732325450283361,-0.05732325450283361
title_keyword_love,0.057125140199103086,0.057125140199103086
meta_director_max_frequency,0.05439831558618847,0.05439831558618847
meta_top_cast_고창석,0.05418012942557594,0.05418012942557594
meta_top_cast_주진모,0.05407952020011691,-0.05407952020011691
meta_top_cast_유승목,0.053961259881780195,-0.053961259881780195
meta_top_cast_정진영,0.05296092804283809,-0.05296092804283809
meta_top_director_김홍선,0.05249624922832882,-0.05249624922832882
meta_top_cast_조우진,0.05160886075756584,-0.05160886075756584
meta_top_cast_이경영,0.051088803266572815,-0.051088803266572815
meta_top_cast_송영창,0.050808686378108155,-0.050808686378108155
meta_top_cast_김의성,0.048082682205173935,-0.048082682205173935
meta_top_cast_곽도원,0.046757297861056875,0.046757297861056875
meta_top_cast_라미란,0.04388434335300421,0.04388434335300421
genre_스릴러,0.04353724451395921,-0.04353724451395921
meta_top_director_우민호,0.04306673429412944,0.04306673429412944
genre_판타지,0.03709232850897189,-0.03709232850897189
meta_top_director_곽경택,0.03667341957116065,0.03667341957116065
meta_top_cast_박희순,0.036511529177695,-0.036511529177695
meta_top_director_양우석,0.03650093279071258,0.03650093279071258
genre_드라마,0.03329077519563335,-0.03329077519563335
meta_top_cast_마동석,0.031325581249196904,0.031325581249196904
meta_top_cast_박성웅,0.031086997646082335,-0.031086997646082335
title_keyword_fantasy,0.029995009393112858,0.029995009393112858
meta_top_cast_이희준,0.028641695387772052,-0.028641695387772052
title_word_count,0.028605705468186696,0.028605705468186696
meta_top_cast_염혜란,0.027692961130832635,0.027692961130832635
meta_top_director_박진표,0.027379853327827372,-0.027379853327827372
meta_top_director_김태균,0.026991091471972945,0.026991091471972945
meta_top_cast_박해준,0.02512051686778334,0.02512051686778334
title_has_digit,0.022612220521813765,0.022612220521813765
meta_top_cast_김희원,0.019455790292553038,-0.019455790292553038
genre_모험,0.019297454430589545,-0.019297454430589545
meta_top_cast_박정민,0.01895943446841159,0.01895943446841159
genre_범죄,0.018249052715673002,0.018249052715673002
meta_top_cast_조한철,0.016119905427843584,-0.016119905427843584
meta_top_cast_배성우,0.01576438099470878,-0.01576438099470878
meta_top_director_연상호,0.015236973542858835,0.015236973542858835
meta_tmdb_budget,0.014892788432622843,-0.014892788432622843
genre_공포,0.01437231226968781,-0.01437231226968781
meta_top_cast_이성민,0.014258001062472742,-0.014258001062472742
meta_top_director_강우석,0.01392601655547479,-0.01392601655547479
meta_top_cast_김윤석,0.0134168073970595,0.0134168073970595
title_keyword_family,0.013248161926687967,0.013248161926687967
meta_top_director_김용화,0.01250592986572319,-0.01250592986572319
meta_top_director_박훈정,0.012327363773217206,0.012327363773217206
meta_top_cast_김원해,0.01190914483735616,0.01190914483735616
meta_top_director_김한민,0.011002243373320628,0.011002243373320628
meta_top_director_원신연,0.010957026287246544,-0.010957026287246544
meta_top_cast_김상호,0.009693701701087664,0.009693701701087664
meta_top_cast_성동일,0.008329122616583268,0.008329122616583268
meta_top_cast_신정근,0.007725013422404808,-0.007725013422404808
meta_top_director_김지훈,0.00690103754832599,-0.00690103754832599
meta_production_company_count,0.006090155543251902,0.006090155543251902
meta_top_director_봉준호,0.005776281818167305,0.005776281818167305
meta_top_cast_황정민,0.005400702729737627,0.005400702729737627
meta_top_cast_류승룡,0.005327567295502601,0.005327567295502601
meta_top_cast_조진웅,0.004966541601521388,-0.004966541601521388
meta_top_cast_김종수,0.004787084889201552,0.004787084889201552
genre_가족,0.004361170818982191,0.004361170818982191
meta_top_director_박찬욱,0.004328066182685265,-0.004328066182685265
meta_top_cast_류준열,0.004251750988107078,-0.004251750988107078
meta_top_cast_이한위,0.0041894348579991185,-0.0041894348579991185
meta_top_cast_김민재,0.00310495774157313,0.00310495774157313
meta_top_director_정범식,0.002676516397002304,0.002676516397002304
meta_top_cast_정우성,0.002581587238100044,-0.002581587238100044
meta_top_director_이한,0.0020216966770231375,-0.0020216966770231375
meta_season_summer,0.0006576705136954261,0.0006576705136954261
meta_top_cast_이준혁,3.335252299653518e-05,-3.335252299653518e-05
meta_open_month,0.0,-0.0
genre_서부,0.0,0.0
meta_genre_count,0.0,0.0
meta_top_cast_권해효,0.0,0.0
title_length,0.0,-0.0
title_keyword_crime,0.0,0.0
title_keyword_comedy,0.0,0.0
