feature,importance
meta_tmdb_runtime,0.05230626987214004
meta_cast_mean_frequency,0.050382859385896483
meta_production_company_mean_frequency,0.04047105616410872
poster_edge_density,0.04032750483768573
meta_log_tmdb_budget,0.03939897538355727
meta_director_max_frequency,0.03709366567150717
meta_tmdb_budget,0.03620072557607316
poster_red_mean,0.03514486786639221
meta_open_year,0.034584647908827454
meta_tmdb_release_year,0.03425259018686989
meta_director_mean_frequency,0.03408443637478639
poster_saturation_mean,0.033840652905517785
meta_cast_max_frequency,0.032675140420422105
meta_production_company_max_frequency,0.031030701272840487
poster_height,0.02907492930528635
poster_blue_mean,0.028892975568629114
poster_green_mean,0.027804197853046764
poster_brightness_mean,0.02754294545188102
poster_contrast,0.026493558849988056
poster_width,0.025688413838909352
meta_open_month,0.02207873396886764
title_length,0.02072932077881951
meta_genre_count,0.019625839894568148
poster_aspect_ratio,0.01857350314910598
title_length_no_space,0.01613782537070204
meta_production_company_count,0.015181906892764198
meta_open_quarter,0.011277536470569324
meta_is_summer_peak,0.011034420963081862
genre_액션,0.010063624875110552
title_word_count,0.008626948111704223
meta_season_summer,0.0074431077175728805
genre_드라마,0.007406278593005302
meta_top_cast_김의성,0.006950694671605276
genre_스릴러,0.006770061021413372
genre_역사,0.00605806812251871
meta_top_cast_유해진,0.005443937294347739
meta_season_winter,0.00537179269014291
genre_코미디,0.0048777506697132485
meta_top_cast_오달수,0.0047475802084069535
meta_top_cast_송강호,0.004330816516016526
genre_로맨스,0.004282266142133298
meta_top_cast_류승룡,0.00427768295485029
genre_범죄,0.0041856941265988245
meta_season_fall,0.0039815358504524875
meta_is_winter_peak,0.003977477026147587
meta_season_spring,0.0035753252487392513
meta_top_cast_정진영,0.0033026491928441833
title_has_emotion_genre_keyword,0.003250999278447577
meta_is_year_end,0.003210421591734225
meta_top_cast_이준혁,0.0026943109993084685
meta_top_director_봉준호,0.0025258558856503127
genre_미스터리,0.0024903442595359047
meta_top_cast_정만식,0.002406479339267933
meta_top_cast_황정민,0.0020642611889785346
meta_top_cast_하정우,0.0019192046105707507
meta_top_cast_조진웅,0.0019125011787547086
genre_전쟁,0.0018674955207431889
title_has_digit,0.0017811986403903687
genre_모험,0.0017254918732174979
title_keyword_fantasy,0.0016431292825669023
genre_공포,0.0014686142808321794
meta_top_cast_박성웅,0.0013527260850827996
meta_top_cast_김윤석,0.001304023796066693
meta_top_cast_이경영,0.0011626743614719832
meta_top_cast_곽도원,0.0011444149233243662
meta_top_cast_라미란,0.0011147206305205564
meta_top_cast_정우성,0.001102022453557665
meta_cast_count,0.001098809666994865
meta_top_cast_장영남,0.0010647437207745867
meta_top_cast_김성균,0.0009402678091423467
meta_top_cast_강동원,0.0009321471903672986
meta_top_cast_박해준,0.000915411452427194
title_has_special_char,0.0008877035940750476
meta_top_cast_류준열,0.0008411244581935484
meta_top_director_이준익,0.000735089754198267
meta_top_cast_마동석,0.0007321974054175227
meta_top_cast_설경구,0.0007237134698489172
meta_top_cast_조한철,0.0006711848728955985
meta_top_cast_유승목,0.0006633484027271189
meta_top_cast_조우진,0.0006465926318992999
meta_top_cast_이성민,0.0006413733075744057
meta_top_cast_김종수,0.00064105940068711
meta_top_cast_이한위,0.0006407377745795325
meta_top_cast_김민재,0.0006204425456184604
meta_top_director_류승완,0.0005310729526214416
meta_top_cast_송영창,0.0005264062102814837
meta_top_cast_고창석,0.0005208586198606081
meta_top_cast_배성우,0.0004893446776484665
meta_top_cast_정인기,0.0004892752698628004
meta_top_cast_이병헌,0.00048704738983891045
